stage,subject,config_id,variant_id,aq_model,sigma_min,sigma_max,gamma,q_p10,q_p90,dur_s,cache_path,baseline_path,rate,n_samples,valid_frac,r_dot_x,r_dot_y,r_trk_x,r_trk_y,rms_x,rms_y,prec_x,prec_y,j30,raw_jump_ge3_frac,raw_step_p999_px,raw_speed_p999_px_s,raw_speed_p999_arcmin_s,oculo_valid_frac,oculo_r_dot_x,oculo_r_dot_y,oculo_prec_x,oculo_prec_y,oculo_j30,baseline_valid_frac,baseline_r_dot_x,baseline_r_dot_y,baseline_prec_x,baseline_j30,baseline_raw_jump_ge3_frac,baseline_raw_step_p999_px,baseline_raw_speed_p999_px_s,baseline_raw_speed_p999_arcmin_s,baseline_oculo_r_dot_x,baseline_oculo_prec_x,baseline_oculo_j30,gate_r_dot_x,gate_valid_frac,gate_prec_x,gate_j30,pass_hard_gates,raw_jump_reduction,raw_speed_p999_reduction,oculo_j30_reduction,score,delta_valid_frac,delta_r_dot_x,delta_prec_x,delta_j30,slew_gate,slew_max_deg_s,slew_gate_cost,slew_gate_saccade_p,hypothesis_velocity_cost,hypothesis_velocity_sigma_deg_s,hypothesis_acceleration_cost,hypothesis_acceleration_sigma_deg_s2,motion_prior,motion_prior_sigma_rows,motion_prior_tau_ms,motion_prior_ncc_thr
prune,Ashton3,constant,constant_sg100_mp_s2_tau6,constant,2.0,2.0,1.0,0.0,1.0,20.0,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/m4_dpf_physics_aq_constant_sg100_mp_s2_tau6_d20.npz,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/m4_dpf_physics.npz,15031.283905967452,300576.0,0.9005842116469711,0.964856718904213,0.5173778579251554,0.7100777469382001,0.24472492403102278,6.591641942740047,2.9436561400638164,2.847559500145312,1.269345947001448,1.1273570080223507,0.017527222420564086,38.060249901503546,572094.4218015695,272425.91514360456,0.9005842116469711,0.9650226378991645,0.5201869357823543,2.3081437940065297,0.9323929600764762,0.8660564962836474,0.9041067638860245,0.964874763032053,0.5431477788085182,2.9548304163070234,1.0735227536720702,0.024364457686577922,44.14840804188784,663607.2552741127,316003.4548924345,0.9654600284748516,2.3965608746972755,0.84532343900689,True,True,True,False,False,0.280623330671562,0.13790209908832665,-0.024526774391959643,-9.5876062638381,-0.0035225522390534003,-1.8044127840011193e-05,-0.10727091616171158,0.05383425435028055,True,100.0,1000000.0,0.25,0.0,80.0,0.0,5000.0,True,2.0,6.0,0.2
prune,Chong,constant,constant_sg100_mp_s2_tau6,constant,2.0,2.0,1.0,0.0,1.0,20.0,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Chong/m4_dpf_physics_aq_constant_sg100_mp_s2_tau6_d20.npz,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Chong/m4_dpf_physics.npz,15098.811989100817,301384.0,0.931897512807581,0.9666038599549215,0.7431347977154784,0.717922607102298,0.5564198803650556,6.220135612081108,6.358967606703664,3.4283790933712197,1.7469059049546518,1.1492864224350257,0.03545964137653307,47.46592225320618,716679.0359904368,341275.7314240175,0.931897512807581,0.9670935109462743,0.7457012060316484,2.7318230747870738,1.282213348459302,0.9023537958763015,0.9384059050854866,0.9663037638601882,0.7781671362413031,3.410585775943937,1.1416035974399392,0.049694645646925155,59.12772774446233,892758.4445563768,425123.0688363699,0.9667009195645402,2.7733069528590972,0.8619566164015993,True,True,True,True,True,0.2864494571815681,0.19723073989340545,-0.04686683610985885,0.4719634880475089,-0.006508392277905561,0.0003000960947332487,0.01779331742728285,0.007682824995086435,True,100.0,1000000.0,0.25,0.0,80.0,0.0,5000.0,True,2.0,6.0,0.2
prune,Igor,constant,constant_sg100_mp_s2_tau6,constant,2.0,2.0,1.0,0.0,1.0,20.0,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Igor/m4_dpf_physics_aq_constant_sg100_mp_s2_tau6_d20.npz,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Igor/m4_dpf_physics.npz,14594.36698858648,291688.0,0.8925667151202655,0.8935308528160388,0.11362394904786827,0.6718281710862151,0.4443186690081584,11.298236923291885,2.035584993688082,3.66531255156566,1.7704379792764604,1.5073815710986338,0.07836886497974364,60.604939595256475,884490.7297742888,421186.0617972804,0.8925667151202655,0.8947457018224303,0.11285101295536223,2.854511933180351,1.2357573875490846,1.0496750281024703,0.9037884394014143,0.8959732471373023,0.17859933364350267,3.656396008542696,1.3249412758733996,0.11118387793556689,75.14916225738156,1096754.4528690586,522264.0251757421,0.8966491984962451,2.9257070744469633,0.9628951773063656,True,True,True,False,False,0.29514182780025133,0.19353805452031467,-0.09012388143729767,-9.533851088038759,-0.01122172428114876,-0.0024423943212634747,0.008916543022964074,0.1824402952252342,True,100.0,1000000.0,0.25,0.0,80.0,0.0,5000.0,True,2.0,6.0,0.2
prune,John,constant,constant_sg100_mp_s2_tau6,constant,2.0,2.0,1.0,0.0,1.0,20.0,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/John/m4_dpf_physics_aq_constant_sg100_mp_s2_tau6_d20.npz,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/John/m4_dpf_physics.npz,14828.710080285458,296536.0,0.9752846197426283,0.9458273552390436,0.8811947136782777,0.7529194439721724,0.29992614835354386,7.861910209119726,4.739188091943621,2.4369991661717085,1.5991512555249243,0.854911419717169,0.015975340218796482,35.962645803338766,533279.6483377051,253942.68968462147,0.9752846197426283,0.9460687478539579,0.8823131308469188,1.956332855877839,1.2972844713515228,0.6975653086871354,0.9790238556857456,0.945490865359424,0.880036600238383,2.5295164957006047,0.8608409853289825,0.02253586350613939,40.34037524158791,598195.7289874326,284855.10904163454,0.9457923505096317,2.026889078375167,0.6523452462512639,True,True,True,True,True,0.29111479511560057,0.10851979963081834,-0.06931921815285842,0.38230479020820435,-0.003739235943117314,0.00033648987961965027,-0.09251732952889613,-0.005929565611813459,True,100.0,1000000.0,0.25,0.0,80.0,0.0,5000.0,True,2.0,6.0,0.2
